===============================================================================
Id,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,RSIMACDMultiTF,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000001.XSHE,000001.XSHE
73,000001.XSHE,73,2018-04-23 23:59:59.999989,1307.59,1343.46,1302.96,1338.83,924928.0,0.0,000001.XSHE,73,2018-04-23 23:59:59.999989,1307.59,1343.46,1302.96,1338.83,924928.0,0.0,RSIMACDMultiTF,73,736807.9999999999,Broker,73,914819.8000000002,914819.8000000002,BuySell,73,,,BuySell,73,,,DataTrades,73,,
74,000001.XSHE,74,2018-04-24 23:59:59.999989,1345.78,1381.65,1339.99,1372.39,1262659.0,0.0,000001.XSHE,74,2018-04-24 23:59:59.999989,1345.78,1381.65,1339.99,1372.39,1262659.0,0.0,RSIMACDMultiTF,74,736808.9999999999,Broker,74,914819.8000000002,914819.8000000002,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,000001.XSHE,75,2018-04-25 23:59:59.999989,1360.82,1366.61,1345.78,1351.56,631102.0,0.0,000001.XSHE,75,2018-04-25 23:59:59.999989,1360.82,1366.61,1345.78,1351.56,631102.0,0.0,RSIMACDMultiTF,75,736809.9999999999,Broker,75,914819.8000000002,914819.8000000002,BuySell,75,,,BuySell,75,,,DataTrades,75,,
76,000001.XSHE,76,2018-04-26 23:59:59.999989,1349.25,1352.72,1308.75,1321.48,755501.0,0.0,000001.XSHE,76,2018-04-26 23:59:59.999989,1349.25,1352.72,1308.75,1321.48,755501.0,0.0,RSIMACDMultiTF,76,736810.9999999999,Broker,76,914819.8000000002,914819.8000000002,BuySell,76,,,BuySell,76,,,DataTrades,76,,
77,000001.XSHE,77,2018-04-27 23:59:59.999989,1329.58,1331.89,1230.06,1255.52,2341764.0,0.0,000001.XSHE,77,2018-04-27 23:59:59.999989,1329.58,1331.89,1230.06,1255.52,2341764.0,0.0,RSIMACDMultiTF,77,736811.9999999999,Broker,77,914819.8000000002,914819.8000000002,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,000001.XSHE,78,2018-05-02 23:59:59.999989,1269.4,1276.35,1249.73,1258.99,1028832.0,0.0,000001.XSHE,78,2018-05-02 23:59:59.999989,1269.4,1276.35,1249.73,1258.99,1028832.0,0.0,RSIMACDMultiTF,78,736816.9999999999,Broker,78,914819.8000000002,914819.8000000002,BuySell,78,,,BuySell,78,,,DataTrades,78,,
79,000001.XSHE,79,2018-05-03 23:59:59.999989,1256.68,1258.99,1223.12,1243.95,1107328.0,0.0,000001.XSHE,79,2018-05-03 23:59:59.999989,1256.68,1258.99,1223.12,1243.95,1107328.0,0.0,RSIMACDMultiTF,79,736817.9999999999,Broker,79,914819.8000000002,914819.8000000002,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,000001.XSHE,80,2018-05-04 23:59:59.999989,1241.63,1253.2,1233.53,1235.85,614011.0,0.0,000001.XSHE,80,2018-05-04 23:59:59.999989,1241.63,1253.2,1233.53,1235.85,614011.0,0.0,RSIMACDMultiTF,80,736818.9999999999,Broker,80,914819.8000000002,914819.8000000002,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,000001.XSHE,81,2018-05-07 23:59:59.999989,1238.16,1253.2,1231.22,1250.89,841984.0,0.0,000001.XSHE,81,2018-05-07 23:59:59.999989,1238.16,1253.2,1231.22,1250.89,841984.0,0.0,RSIMACDMultiTF,81,736821.9999999999,Broker,81,914819.8000000002,914819.8000000002,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,000001.XSHE,82,2018-05-08 23:59:59.999989,1253.2,1290.23,1249.73,1274.03,1186790.0,0.0,000001.XSHE,82,2018-05-08 23:59:59.999989,1253.2,1290.23,1249.73,1274.03,1186790.0,0.0,RSIMACDMultiTF,82,736822.9999999999,Broker,82,914819.8000000002,914819.8000000002,BuySell,82,,,BuySell,82,,,DataTrades,82,,
83,000001.XSHE,83,2018-05-09 23:59:59.999989,1270.56,1276.35,1258.99,1269.4,542411.0,0.0,000001.XSHE,83,2018-05-09 23:59:59.999989,1270.56,1276.35,1258.99,1269.4,542411.0,0.0,RSIMACDMultiTF,83,736823.9999999999,Broker,83,914819.8000000002,914819.8000000002,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,000001.XSHE,84,2018-05-10 23:59:59.999989,1276.35,1283.29,1262.46,1274.03,477666.0,0.0,000001.XSHE,84,2018-05-10 23:59:59.999989,1276.35,1283.29,1262.46,1274.03,477666.0,0.0,RSIMACDMultiTF,84,736824.9999999999,Broker,84,914819.8000000002,914819.8000000002,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,000001.XSHE,85,2018-05-11 23:59:59.999989,1277.5,1287.92,1268.25,1274.03,667470.0,0.0,000001.XSHE,85,2018-05-11 23:59:59.999989,1277.5,1287.92,1268.25,1274.03,667470.0,0.0,RSIMACDMultiTF,85,736825.9999999999,Broker,85,914819.8000000002,914819.8000000002,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,000001.XSHE,86,2018-05-14 23:59:59.999989,1283.29,1299.49,1276.35,1293.7,898145.0,0.0,000001.XSHE,86,2018-05-14 23:59:59.999989,1283.29,1299.49,1276.35,1293.7,898145.0,0.0,RSIMACDMultiTF,86,736828.9999999999,Broker,86,914819.8000000002,914819.8000000002,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,000001.XSHE,87,2018-05-15 23:59:59.999989,1293.7,1294.86,1275.19,1286.76,578366.0,0.0,000001.XSHE,87,2018-05-15 23:59:59.999989,1293.7,1294.86,1275.19,1286.76,578366.0,0.0,RSIMACDMultiTF,87,736829.9999999999,Broker,87,9229.800000000163,909961.8000000002,BuySell,87,1256.06215,,BuySell,87,,,DataTrades,87,,
88,000001.XSHE,88,2018-05-16 23:59:59.999989,1280.98,1280.98,1260.15,1261.3,617341.0,0.0,000001.XSHE,88,2018-05-16 23:59:59.999989,1280.98,1280.98,1260.15,1261.3,617341.0,0.0,RSIMACDMultiTF,88,736830.9999999999,Broker,88,9229.800000000163,892139.8000000002,BuySell,88,,,BuySell,88,,,DataTrades,88,,
89,000001.XSHE,89,2018-05-17 23:59:59.999989,1262.46,1265.93,1247.42,1252.05,506839.0,0.0,000001.XSHE,89,2018-05-17 23:59:59.999989,1262.46,1265.93,1247.42,1252.05,506839.0,0.0,RSIMACDMultiTF,89,736831.9999999999,Broker,89,9229.800000000163,885664.8000000002,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,000001.XSHE,90,2018-05-18 23:59:59.999989,1250.89,1269.4,1245.1,1268.25,499831.0,0.0,000001.XSHE,90,2018-05-18 23:59:59.999989,1250.89,1269.4,1245.1,1268.25,499831.0,0.0,RSIMACDMultiTF,90,736832.9999999999,Broker,90,9229.800000000163,897004.8000000002,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,000001.XSHE,91,2018-05-21 23:59:59.999989,1280.98,1285.6,1264.78,1267.09,659834.0,0.0,000001.XSHE,91,2018-05-21 23:59:59.999989,1280.98,1285.6,1264.78,1267.09,659834.0,0.0,RSIMACDMultiTF,91,736835.9999999999,Broker,91,9229.800000000163,896192.8000000002,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,000001.XSHE,92,2018-05-22 23:59:59.999989,1267.09,1270.56,1248.58,1256.68,509758.0,0.0,000001.XSHE,92,2018-05-22 23:59:59.999989,1267.09,1270.56,1248.58,1256.68,509758.0,0.0,RSIMACDMultiTF,92,736836.9999999999,Broker,92,9229.800000000163,888905.8000000002,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,000001.XSHE,93,2018-05-23 23:59:59.999989,1252.05,1252.05,1228.9,1232.38,856421.0,0.0,000001.XSHE,93,2018-05-23 23:59:59.999989,1252.05,1252.05,1228.9,1232.38,856421.0,0.0,RSIMACDMultiTF,93,736837.9999999999,Broker,93,9229.800000000163,871895.8000000003,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,000001.XSHE,94,2018-05-24 23:59:59.999989,1233.53,1235.85,1224.28,1227.75,594690.0,0.0,000001.XSHE,94,2018-05-24 23:59:59.999989,1233.53,1235.85,1224.28,1227.75,594690.0,0.0,RSIMACDMultiTF,94,736838.9999999999,Broker,94,9229.800000000163,868654.8000000002,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,000001.XSHE,95,2018-05-25 23:59:59.999989,1227.75,1234.69,1220.8,1225.43,512752.0,0.0,000001.XSHE,95,2018-05-25 23:59:59.999989,1227.75,1234.69,1220.8,1225.43,512752.0,0.0,RSIMACDMultiTF,95,736839.9999999999,Broker,95,864925.2000000002,864925.2000000002,BuySell,95,,1253.2103499999998,BuySell,95,,,DataTrades,95,-49894.60000000001,
96,000001.XSHE,96,2018-05-28 23:59:59.999989,1224.28,1233.53,1216.18,1225.43,492068.0,0.0,000001.XSHE,96,2018-05-28 23:59:59.999989,1224.28,1233.53,1216.18,1225.43,492068.0,0.0,RSIMACDMultiTF,96,736842.9999999999,Broker,96,864925.2000000002,864925.2000000002,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,000001.XSHE,97,2018-05-29 23:59:59.999989,1224.28,1230.06,1197.66,1201.13,768688.0,0.0,000001.XSHE,97,2018-05-29 23:59:59.999989,1224.28,1230.06,1197.66,1201.13,768688.0,0.0,RSIMACDMultiTF,97,736843.9999999999,Broker,97,864925.2000000002,864925.2000000002,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,000001.XSHE,98,2018-05-30 23:59:59.999989,1190.72,1190.72,1162.95,1166.42,971730.0,0.0,000001.XSHE,98,2018-05-30 23:59:59.999989,1190.72,1190.72,1162.95,1166.42,971730.0,0.0,RSIMACDMultiTF,98,736844.9999999999,Broker,98,864925.2000000002,864925.2000000002,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,000001.XSHE,99,2018-05-31 23:59:59.999989,1169.89,1179.15,1159.47,1177.99,853262.0,0.0,000001.XSHE,99,2018-05-31 23:59:59.999989,1169.89,1179.15,1159.47,1177.99,853262.0,0.0,RSIMACDMultiTF,99,736845.9999999999,Broker,99,864925.2000000002,864925.2000000002,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,000001.XSHE,100,2018-06-01 23:59:59.999989,1174.52,1190.72,1165.26,1179.15,516101.0,0.0,000001.XSHE,100,2018-06-01 23:59:59.999989,1174.52,1190.72,1165.26,1179.15,516101.0,0.0,RSIMACDMultiTF,100,736846.9999999999,Broker,100,864925.2000000002,864925.2000000002,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,000001.XSHE,101,2018-06-04 23:59:59.999989,1183.77,1193.03,1174.52,1188.4,512495.0,0.0,000001.XSHE,101,2018-06-04 23:59:59.999989,1183.77,1193.03,1174.52,1188.4,512495.0,0.0,RSIMACDMultiTF,101,736849.9999999999,Broker,101,864925.2000000002,864925.2000000002,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,000001.XSHE,102,2018-06-05 23:59:59.999989,1190.72,1191.87,1169.89,1187.25,567372.0,0.0,000001.XSHE,102,2018-06-05 23:59:59.999989,1190.72,1191.87,1169.89,1187.25,567372.0,0.0,RSIMACDMultiTF,102,736850.9999999999,Broker,102,864925.2000000002,864925.2000000002,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,000001.XSHE,103,2018-06-06 23:59:59.999989,1186.09,1187.25,1168.73,1173.36,615942.0,0.0,000001.XSHE,103,2018-06-06 23:59:59.999989,1186.09,1187.25,1168.73,1173.36,615942.0,0.0,RSIMACDMultiTF,103,736851.9999999999,Broker,103,864925.2000000002,864925.2000000002,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,000001.XSHE,104,2018-06-07 23:59:59.999989,1180.3,1210.39,1177.99,1199.97,1091153.0,0.0,000001.XSHE,104,2018-06-07 23:59:59.999989,1180.3,1210.39,1177.99,1199.97,1091153.0,0.0,RSIMACDMultiTF,104,736852.9999999999,Broker,104,864925.2000000002,864925.2000000002,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,000001.XSHE,105,2018-06-08 23:59:59.999989,1195.35,1195.35,1164.1,1171.05,950067.0,0.0,000001.XSHE,105,2018-06-08 23:59:59.999989,1195.35,1195.35,1164.1,1171.05,950067.0,0.0,RSIMACDMultiTF,105,736853.9999999999,Broker,105,864925.2000000002,864925.2000000002,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,000001.XSHE,106,2018-06-11 23:59:59.999989,1164.1,1172.2,1157.16,1161.79,623401.0,0.0,000001.XSHE,106,2018-06-11 23:59:59.999989,1164.1,1172.2,1157.16,1161.79,623401.0,0.0,RSIMACDMultiTF,106,736856.9999999999,Broker,106,864925.2000000002,864925.2000000002,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,000001.XSHE,107,2018-06-12 23:59:59.999989,1160.63,1166.42,1151.37,1164.1,789261.0,0.0,000001.XSHE,107,2018-06-12 23:59:59.999989,1160.63,1166.42,1151.37,1164.1,789261.0,0.0,RSIMACDMultiTF,107,736857.9999999999,Broker,107,864925.2000000002,864925.2000000002,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,000001.XSHE,108,2018-06-13 23:59:59.999989,1161.79,1164.1,1151.37,1151.37,458523.0,0.0,000001.XSHE,108,2018-06-13 23:59:59.999989,1161.79,1164.1,1151.37,1151.37,458523.0,0.0,RSIMACDMultiTF,108,736858.9999999999,Broker,108,864925.2000000002,864925.2000000002,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,000001.XSHE,109,2018-06-14 23:59:59.999989,1151.37,1174.52,1147.9,1165.26,748723.0,0.0,000001.XSHE,109,2018-06-14 23:59:59.999989,1151.37,1174.52,1147.9,1165.26,748723.0,0.0,RSIMACDMultiTF,109,736859.9999999999,Broker,109,864925.2000000002,864925.2000000002,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,000001.XSHE,110,2018-06-15 23:59:59.999989,1166.42,1190.72,1164.1,1176.83,1079114.0,0.0,000001.XSHE,110,2018-06-15 23:59:59.999989,1166.42,1190.72,1164.1,1176.83,1079114.0,0.0,RSIMACDMultiTF,110,736860.9999999999,Broker,110,864925.2000000002,864925.2000000002,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,000001.XSHE,111,2018-06-19 23:59:59.999989,1162.95,1174.52,1136.33,1142.12,1353205.0,0.0,000001.XSHE,111,2018-06-19 23:59:59.999989,1162.95,1174.52,1136.33,1142.12,1353205.0,0.0,RSIMACDMultiTF,111,736864.9999999999,Broker,111,50860.200000000186,850344.2000000001,BuySell,111,1119.28505,,BuySell,111,,,DataTrades,111,,
112,000001.XSHE,112,2018-06-20 23:59:59.999989,1142.12,1151.37,1129.39,1146.75,659924.0,0.0,000001.XSHE,112,2018-06-20 23:59:59.999989,1142.12,1151.37,1129.39,1146.75,659924.0,0.0,RSIMACDMultiTF,112,736865.9999999999,Broker,112,50860.200000000186,853585.2000000002,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,000001.XSHE,113,2018-06-21 23:59:59.999989,1149.06,1161.79,1140.96,1140.96,725976.0,0.0,000001.XSHE,113,2018-06-21 23:59:59.999989,1149.06,1161.79,1140.96,1140.96,725976.0,0.0,RSIMACDMultiTF,113,736866.9999999999,Broker,113,50860.200000000186,849532.2000000002,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,000001.XSHE,114,2018-06-22 23:59:59.999989,1134.02,1142.12,1130.55,1139.8,568477.0,0.0,000001.XSHE,114,2018-06-22 23:59:59.999989,1134.02,1142.12,1130.55,1139.8,568477.0,0.0,RSIMACDMultiTF,114,736867.9999999999,Broker,114,50860.200000000186,848720.2000000002,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,000001.XSHE,115,2018-06-25 23:59:59.999989,1146.75,1147.9,1085.42,1094.67,1032884.0,0.0,000001.XSHE,115,2018-06-25 23:59:59.999989,1146.75,1147.9,1085.42,1094.67,1032884.0,0.0,RSIMACDMultiTF,115,736870.9999999999,Broker,115,813448.9500000001,813448.9500000001,BuySell,115,,1165.1185,BuySell,115,,,DataTrades,115,-51476.250000000095,
116,000001.XSHE,116,2018-06-26 23:59:59.999989,1086.57,1092.36,1051.86,1083.1,971479.0,0.0,000001.XSHE,116,2018-06-26 23:59:59.999989,1086.57,1092.36,1051.86,1083.1,971479.0,0.0,RSIMACDMultiTF,116,736871.9999999999,Broker,116,813448.9500000001,813448.9500000001,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,000001.XSHE,117,2018-06-27 23:59:59.999989,1077.32,1087.73,1044.92,1051.86,903196.0,0.0,000001.XSHE,117,2018-06-27 23:59:59.999989,1077.32,1087.73,1044.92,1051.86,903196.0,0.0,RSIMACDMultiTF,117,736872.9999999999,Broker,117,813448.9500000001,813448.9500000001,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,000001.XSHE,118,2018-06-28 23:59:59.999989,1035.66,1050.7,1026.4,1032.19,959905.0,0.0,000001.XSHE,118,2018-06-28 23:59:59.999989,1035.66,1050.7,1026.4,1032.19,959905.0,0.0,RSIMACDMultiTF,118,736873.9999999999,Broker,118,813448.9500000001,813448.9500000001,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,000001.XSHE,119,2018-06-29 23:59:59.999989,1042.6,1056.49,1036.82,1051.86,583584.0,0.0,000001.XSHE,119,2018-06-29 23:59:59.999989,1042.6,1056.49,1036.82,1051.86,583584.0,0.0,RSIMACDMultiTF,119,736874.9999999999,Broker,119,813448.9500000001,813448.9500000001,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,000001.XSHE,120,2018-07-02 23:59:59.999989,1047.23,1047.23,989.37,996.31,1136852.0,0.0,000001.XSHE,120,2018-07-02 23:59:59.999989,1047.23,1047.23,989.37,996.31,1136852.0,0.0,RSIMACDMultiTF,120,736877.9999999999,Broker,120,813448.9500000001,813448.9500000001,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,000001.XSHE,121,2018-07-03 23:59:59.999989,1005.57,1006.73,977.8,1003.26,1101696.0,0.0,000001.XSHE,121,2018-07-03 23:59:59.999989,1005.57,1006.73,977.8,1003.26,1101696.0,0.0,RSIMACDMultiTF,121,736878.9999999999,Broker,121,813448.9500000001,813448.9500000001,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,000001.XSHE,122,2018-07-04 23:59:59.999989,998.63,1012.52,996.31,996.31,614568.0,0.0,000001.XSHE,122,2018-07-04 23:59:59.999989,998.63,1012.52,996.31,996.31,614568.0,0.0,RSIMACDMultiTF,122,736879.9999999999,Broker,122,813448.9500000001,813448.9500000001,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,000001.XSHE,123,2018-07-05 23:59:59.999989,997.47,1010.2,989.37,995.16,722259.0,0.0,000001.XSHE,123,2018-07-05 23:59:59.999989,997.47,1010.2,989.37,995.16,722259.0,0.0,RSIMACDMultiTF,123,736880.9999999999,Broker,123,813448.9500000001,813448.9500000001,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,000001.XSHE,124,2018-07-06 23:59:59.999989,996.31,1015.99,977.8,1002.1,854059.0,0.0,000001.XSHE,124,2018-07-06 23:59:59.999989,996.31,1015.99,977.8,1002.1,854059.0,0.0,RSIMACDMultiTF,124,736881.9999999999,Broker,124,813448.9500000001,813448.9500000001,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,000001.XSHE,125,2018-07-09 23:59:59.999989,1005.57,1044.92,1004.41,1044.92,1218461.0,0.0,000001.XSHE,125,2018-07-09 23:59:59.999989,1005.57,1044.92,1004.41,1044.92,1218461.0,0.0,RSIMACDMultiTF,125,736884.9999999999,Broker,125,813448.9500000001,813448.9500000001,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,000001.XSHE,126,2018-07-10 23:59:59.999989,1043.76,1043.76,1028.72,1039.13,775054.0,0.0,000001.XSHE,126,2018-07-10 23:59:59.999989,1043.76,1043.76,1028.72,1039.13,775054.0,0.0,RSIMACDMultiTF,126,736885.9999999999,Broker,126,813448.9500000001,813448.9500000001,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,000001.XSHE,127,2018-07-11 23:59:59.999989,1013.67,1021.77,1004.41,1015.99,735678.0,0.0,000001.XSHE,127,2018-07-11 23:59:59.999989,1013.67,1021.77,1004.41,1015.99,735678.0,0.0,RSIMACDMultiTF,127,736886.9999999999,Broker,127,103879.95000000007,815072.9500000001,BuySell,127,989.34385,,BuySell,127,,,DataTrades,127,,
128,000001.XSHE,128,2018-07-12 23:59:59.999989,1010.4,1053.87,1008.05,1043.29,970731.0,0.0,000001.XSHE,128,2018-07-12 23:59:59.999989,1010.4,1053.87,1008.05,1043.29,970731.0,0.0,RSIMACDMultiTF,128,736887.9999999999,Broker,128,103879.95000000007,834182.9500000001,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,000001.XSHE,129,2018-07-13 23:59:59.999989,1047.99,1050.34,1036.24,1043.29,513566.0,0.0,000001.XSHE,129,2018-07-13 23:59:59.999989,1047.99,1050.34,1036.24,1043.29,513566.0,0.0,RSIMACDMultiTF,129,736888.9999999999,Broker,129,103879.95000000007,834182.9500000001,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,000001.XSHE,130,2018-07-16 23:59:59.999989,1039.77,1045.64,1020.97,1025.67,587163.0,0.0,000001.XSHE,130,2018-07-16 23:59:59.999989,1039.77,1045.64,1020.97,1025.67,587163.0,0.0,RSIMACDMultiTF,130,736891.9999999999,Broker,130,103879.95000000007,821848.9500000001,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,000001.XSHE,131,2018-07-17 23:59:59.999989,1026.85,1028.02,1017.45,1024.5,319485.0,0.0,000001.XSHE,131,2018-07-17 23:59:59.999989,1026.85,1028.02,1017.45,1024.5,319485.0,0.0,RSIMACDMultiTF,131,736892.9999999999,Broker,131,103879.95000000007,821029.9500000001,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,000001.XSHE,132,2018-07-18 23:59:59.999989,1028.02,1039.77,1020.97,1022.15,446984.0,0.0,000001.XSHE,132,2018-07-18 23:59:59.999989,1028.02,1039.77,1020.97,1022.15,446984.0,0.0,RSIMACDMultiTF,132,736893.9999999999,Broker,132,103879.95000000007,819384.9500000001,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,000001.XSHE,133,2018-07-19 23:59:59.999989,1028.02,1035.07,1020.97,1025.67,392697.0,0.0,000001.XSHE,133,2018-07-19 23:59:59.999989,1028.02,1035.07,1020.97,1025.67,392697.0,0.0,RSIMACDMultiTF,133,736894.9999999999,Broker,133,103879.95000000007,821848.9500000001,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,000001.XSHE,134,2018-07-20 23:59:59.999989,1025.67,1080.89,1011.57,1070.32,1493155.0,0.0,000001.XSHE,134,2018-07-20 23:59:59.999989,1025.67,1080.89,1011.57,1070.32,1493155.0,0.0,RSIMACDMultiTF,134,736895.9999999999,Broker,134,103879.95000000007,853103.9500000001,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,000001.XSHE,135,2018-07-23 23:59:59.999989,1062.09,1110.26,1057.39,1106.74,1516485.0,0.0,000001.XSHE,135,2018-07-23 23:59:59.999989,1062.09,1110.26,1057.39,1106.74,1516485.0,0.0,RSIMACDMultiTF,135,736898.9999999999,Broker,135,103879.95000000007,878597.9500000001,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,000001.XSHE,136,2018-07-24 23:59:59.999989,1103.21,1126.71,1096.16,1104.39,1213651.0,0.0,000001.XSHE,136,2018-07-24 23:59:59.999989,1103.21,1126.71,1096.16,1104.39,1213651.0,0.0,RSIMACDMultiTF,136,736899.9999999999,Broker,136,103879.95000000007,876952.9500000002,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,000001.XSHE,137,2018-07-25 23:59:59.999989,1109.09,1112.61,1096.16,1102.04,522711.0,0.0,000001.XSHE,137,2018-07-25 23:59:59.999989,1109.09,1112.61,1096.16,1102.04,522711.0,0.0,RSIMACDMultiTF,137,736900.9999999999,Broker,137,103879.95000000007,875307.9500000001,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,000001.XSHE,138,2018-07-26 23:59:59.999989,1104.39,1113.79,1082.06,1086.76,709313.0,0.0,000001.XSHE,138,2018-07-26 23:59:59.999989,1104.39,1113.79,1082.06,1086.76,709313.0,0.0,RSIMACDMultiTF,138,736901.9999999999,Broker,138,103879.95000000007,864611.9500000001,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,000001.XSHE,139,2018-07-27 23:59:59.999989,1092.64,1099.69,1078.54,1086.76,438450.0,0.0,000001.XSHE,139,2018-07-27 23:59:59.999989,1092.64,1099.69,1078.54,1086.76,438450.0,0.0,RSIMACDMultiTF,139,736902.9999999999,Broker,139,103879.95000000007,864611.9500000001,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,000001.XSHE,140,2018-07-30 23:59:59.999989,1094.99,1114.96,1087.94,1103.21,601241.0,0.0,000001.XSHE,140,2018-07-30 23:59:59.999989,1094.99,1114.96,1087.94,1103.21,601241.0,0.0,RSIMACDMultiTF,140,736905.9999999999,Broker,140,103879.95000000007,876126.9500000001,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,000001.XSHE,141,2018-07-31 23:59:59.999989,1100.86,1114.96,1086.76,1106.74,612957.0,0.0,000001.XSHE,141,2018-07-31 23:59:59.999989,1100.86,1114.96,1086.76,1106.74,612957.0,0.0,RSIMACDMultiTF,141,736906.9999999999,Broker,141,103879.95000000007,878597.9500000001,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,000001.XSHE,142,2018-08-01 23:59:59.999989,1106.74,1116.14,1070.32,1075.02,692906.0,0.0,000001.XSHE,142,2018-08-01 23:59:59.999989,1106.74,1116.14,1070.32,1075.02,692906.0,0.0,RSIMACDMultiTF,142,736907.9999999999,Broker,142,103879.95000000007,856393.9500000001,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,000001.XSHE,143,2018-08-02 23:59:59.999989,1072.67,1075.02,1043.29,1050.34,792763.0,0.0,000001.XSHE,143,2018-08-02 23:59:59.999989,1072.67,1075.02,1043.29,1050.34,792763.0,0.0,RSIMACDMultiTF,143,736908.9999999999,Broker,143,839862.0500000002,839862.0500000002,BuySell,143,,1091.1453,BuySell,143,,,DataTrades,143,26413.100000000042,
144,000001.XSHE,144,2018-08-03 23:59:59.999989,1049.17,1069.14,1046.82,1046.82,405613.0,0.0,000001.XSHE,144,2018-08-03 23:59:59.999989,1049.17,1069.14,1046.82,1046.82,405613.0,0.0,RSIMACDMultiTF,144,736909.9999999999,Broker,144,839862.0500000002,839862.0500000002,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,000001.XSHE,145,2018-08-06 23:59:59.999989,1050.34,1070.32,1044.47,1050.34,471546.0,0.0,000001.XSHE,145,2018-08-06 23:59:59.999989,1050.34,1070.32,1044.47,1050.34,471546.0,0.0,RSIMACDMultiTF,145,736912.9999999999,Broker,145,839862.0500000002,839862.0500000002,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,000001.XSHE,146,2018-08-07 23:59:59.999989,1052.69,1077.36,1043.29,1077.36,587654.0,0.0,000001.XSHE,146,2018-08-07 23:59:59.999989,1052.69,1077.36,1043.29,1077.36,587654.0,0.0,RSIMACDMultiTF,146,736913.9999999999,Broker,146,839862.0500000002,839862.0500000002,BuySell,146,,,BuySell,146,,,DataTrades,146,,
