===============================================================================
Id,000012.XSHE,len,datetime,open,high,low,close,volume,openinterest,,len,datetime,open,high,low,close,volume,openinterest,PivotMultiTF,len,datetime,LinesCoupler_6,len,p,s1,s2,r1,r2,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000012.XSHE,
22,000012.XSHE,22,2018-01-31 23:59:59.999989,216.06,219.01,212.61,214.83,799144.0,0.0,,0,,,,,,,,PivotMultiTF,22,736725.9999999999,LinesCoupler_6,22,,,,,,Broker,22,1000000.0,1000000.0,BuySell,22,,,BuySell,0,,,DataTrades,22,,
23,000012.XSHE,23,2018-02-01 23:59:59.999989,214.33,216.3,204.97,205.71,1119516.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,23,736726.9999999999,LinesCoupler_6,23,,,,,,Broker,23,1000000.0,1000000.0,BuySell,23,,,BuySell,1,,,DataTrades,23,,
24,000012.XSHE,24,2018-02-02 23:59:59.999989,203.99,209.16,201.28,208.42,720525.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,24,736727.9999999999,LinesCoupler_6,24,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,24,1000000.0,1000000.0,BuySell,24,,,BuySell,1,,,DataTrades,24,,
25,000012.XSHE,25,2018-02-05 23:59:59.999989,205.71,209.65,203.74,208.67,489029.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,25,736730.9999999999,LinesCoupler_6,25,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,25,1000000.0,1000000.0,BuySell,25,,,BuySell,1,,,DataTrades,25,,
26,000012.XSHE,26,2018-02-06 23:59:59.999989,203.25,206.2,192.16,192.65,1166956.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,26,736731.9999999999,LinesCoupler_6,26,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,26,1000000.0,1000000.0,BuySell,26,,,BuySell,1,,,DataTrades,26,,
27,000012.XSHE,27,2018-02-07 23:59:59.999989,197.83,200.04,191.18,192.65,736354.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,27,736732.9999999999,LinesCoupler_6,27,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,27,1000000.0,1000000.0,BuySell,27,,,BuySell,1,,,DataTrades,27,,
28,000012.XSHE,28,2018-02-08 23:59:59.999989,193.64,197.33,193.64,195.61,484044.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,28,736733.9999999999,LinesCoupler_6,28,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,28,1000000.0,1000000.0,BuySell,28,,,BuySell,1,,,DataTrades,28,,
29,000012.XSHE,29,2018-02-09 23:59:59.999989,191.91,192.65,183.05,185.51,886239.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,29,736734.9999999999,LinesCoupler_6,29,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,29,1000000.0,1000000.0,BuySell,29,,,BuySell,1,,,DataTrades,29,,
30,000012.XSHE,30,2018-02-12 23:59:59.999989,187.97,190.93,185.51,189.45,370158.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,30,736737.9999999999,LinesCoupler_6,30,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,30,1000000.0,1000000.0,BuySell,30,,,BuySell,1,,,DataTrades,30,,
31,000012.XSHE,31,2018-02-13 23:59:59.999989,189.94,194.38,189.2,189.7,461707.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,31,736738.9999999999,LinesCoupler_6,31,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,31,1000000.0,1000000.0,BuySell,31,,,BuySell,1,,,DataTrades,31,,
32,000012.XSHE,32,2018-02-14 23:59:59.999989,190.93,192.65,188.96,191.67,271519.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,32,736739.9999999999,LinesCoupler_6,32,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,32,1000000.0,1000000.0,BuySell,32,,,BuySell,1,,,DataTrades,32,,
33,000012.XSHE,33,2018-02-22 23:59:59.999989,192.9,195.36,192.9,194.62,336257.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,33,736747.9999999999,LinesCoupler_6,33,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,33,1000000.0,1000000.0,BuySell,33,,,BuySell,1,,,DataTrades,33,,
34,000012.XSHE,34,2018-02-23 23:59:59.999989,195.12,199.8,194.62,195.86,479687.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,34,736748.9999999999,LinesCoupler_6,34,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,34,4888.0,1003774.0000000001,BuySell,34,191.7007,,BuySell,1,,,DataTrades,34,,
35,000012.XSHE,35,2018-02-26 23:59:59.999989,196.1,199.06,194.62,198.57,525437.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,35,736751.9999999999,LinesCoupler_6,35,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,35,4888.0,1017595.0,BuySell,35,,,BuySell,1,,,DataTrades,35,,
36,000012.XSHE,36,2018-02-27 23:59:59.999989,198.81,199.06,195.36,195.86,458601.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,36,736752.9999999999,LinesCoupler_6,36,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,36,4888.0,1003774.0000000001,BuySell,36,,,BuySell,1,,,DataTrades,36,,
37,000012.XSHE,37,2018-02-28 23:59:59.999989,194.38,198.32,192.16,196.84,458975.0,0.0,,1,2018-01-31 23:59:59.999989,205.46,230.35,205.22,214.83,30464468.0,0.0,PivotMultiTF,37,736753.9999999999,LinesCoupler_6,37,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,37,4888.0,1008772.0,BuySell,37,,,BuySell,1,,,DataTrades,37,,
38,000012.XSHE,38,2018-03-01 23:59:59.999989,196.84,198.57,195.86,197.09,504092.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,38,736754.9999999999,LinesCoupler_6,38,216.79999999999998,203.24999999999997,191.67,228.37999999999997,241.92999999999998,Broker,38,4888.0,1010047.0,BuySell,38,,,BuySell,2,,,DataTrades,38,,
39,000012.XSHE,39,2018-03-02 23:59:59.999989,196.1,196.84,194.38,195.36,389194.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,39,736755.9999999999,LinesCoupler_6,39,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,39,4888.0,1001224.0000000001,BuySell,39,,,BuySell,2,,,DataTrades,39,,
40,000012.XSHE,40,2018-03-05 23:59:59.999989,195.36,196.84,194.13,194.87,296245.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,40,736758.9999999999,LinesCoupler_6,40,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,40,4888.0,998725.0,BuySell,40,,,BuySell,2,,,DataTrades,40,,
41,000012.XSHE,41,2018-03-06 23:59:59.999989,195.86,199.55,194.87,199.55,653946.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,41,736759.9999999999,LinesCoupler_6,41,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,41,4888.0,1022593.0,BuySell,41,,,BuySell,2,,,DataTrades,41,,
42,000012.XSHE,42,2018-03-07 23:59:59.999989,200.78,201.52,197.33,198.07,548745.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,42,736760.9999999999,LinesCoupler_6,42,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,42,4888.0,1015045.0,BuySell,42,,,BuySell,2,,,DataTrades,42,,
43,000012.XSHE,43,2018-03-08 23:59:59.999989,198.07,204.48,197.83,201.77,755602.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,43,736761.9999999999,LinesCoupler_6,43,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,43,4888.0,1033915.0,BuySell,43,,,BuySell,2,,,DataTrades,43,,
44,000012.XSHE,44,2018-03-09 23:59:59.999989,201.77,202.26,199.06,201.03,623963.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,44,736762.9999999999,LinesCoupler_6,44,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,44,4888.0,1030141.0,BuySell,44,,,BuySell,2,,,DataTrades,44,,
45,000012.XSHE,45,2018-03-12 23:59:59.999989,202.02,203.25,200.29,202.02,590210.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,45,736765.9999999999,LinesCoupler_6,45,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,45,4888.0,1035190.0,BuySell,45,,,BuySell,2,,,DataTrades,45,,
46,000012.XSHE,46,2018-03-13 23:59:59.999989,202.02,204.48,200.04,200.54,622650.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,46,736766.9999999999,LinesCoupler_6,46,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,46,4888.0,1027642.0,BuySell,46,,,BuySell,2,,,DataTrades,46,,
47,000012.XSHE,47,2018-03-14 23:59:59.999989,199.55,202.26,199.31,202.02,531333.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,47,736767.9999999999,LinesCoupler_6,47,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,47,4888.0,1035190.0,BuySell,47,,,BuySell,2,,,DataTrades,47,,
48,000012.XSHE,48,2018-03-15 23:59:59.999989,202.02,205.46,199.06,202.26,962807.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,48,736768.9999999999,LinesCoupler_6,48,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,48,4888.0,1036414.0,BuySell,48,,,BuySell,2,,,DataTrades,48,,
49,000012.XSHE,49,2018-03-16 23:59:59.999989,203.0,203.0,198.81,199.31,617522.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,49,736769.9999999999,LinesCoupler_6,49,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,49,4888.0,1021369.0,BuySell,49,,,BuySell,2,,,DataTrades,49,,
50,000012.XSHE,50,2018-03-19 23:59:59.999989,198.81,198.81,194.62,194.87,612833.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,50,736772.9999999999,LinesCoupler_6,50,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,50,4888.0,998725.0,BuySell,50,,,BuySell,2,,,DataTrades,50,,
51,000012.XSHE,51,2018-03-20 23:59:59.999989,193.39,194.38,190.93,193.39,513465.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,51,736773.9999999999,LinesCoupler_6,51,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,51,984837.7,984837.7,BuySell,51,,197.29569999999998,BuySell,2,,,DataTrades,51,-15162.300000000067,
52,000012.XSHE,52,2018-03-21 23:59:59.999989,193.64,196.6,191.18,192.16,430615.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,52,736774.9999999999,LinesCoupler_6,52,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,52,984837.7,984837.7,BuySell,52,,,BuySell,2,,,DataTrades,52,,
53,000012.XSHE,53,2018-03-22 23:59:59.999989,191.42,193.64,190.44,191.67,343274.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,53,736775.9999999999,LinesCoupler_6,53,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,53,984837.7,984837.7,BuySell,53,,,BuySell,2,,,DataTrades,53,,
54,000012.XSHE,54,2018-03-23 23:59:59.999989,184.77,188.47,175.16,178.86,857703.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,54,736776.9999999999,LinesCoupler_6,54,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,54,984837.7,984837.7,BuySell,54,,,BuySell,2,,,DataTrades,54,,
55,000012.XSHE,55,2018-03-26 23:59:59.999989,176.15,180.09,170.97,179.84,482552.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,55,736779.9999999999,LinesCoupler_6,55,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,55,984837.7,984837.7,BuySell,55,,,BuySell,2,,,DataTrades,55,,
56,000012.XSHE,56,2018-03-27 23:59:59.999989,182.31,184.03,181.32,183.05,378136.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,56,736780.9999999999,LinesCoupler_6,56,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,56,984837.7,984837.7,BuySell,56,,,BuySell,2,,,DataTrades,56,,
57,000012.XSHE,57,2018-03-28 23:59:59.999989,180.09,184.77,180.09,181.32,300519.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,57,736781.9999999999,LinesCoupler_6,57,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,57,984837.7,984837.7,BuySell,57,,,BuySell,2,,,DataTrades,57,,
58,000012.XSHE,58,2018-03-29 23:59:59.999989,182.31,184.52,181.32,184.52,298521.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,58,736782.9999999999,LinesCoupler_6,58,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,58,984837.7,984837.7,BuySell,58,,,BuySell,2,,,DataTrades,58,,
59,000012.XSHE,59,2018-03-30 23:59:59.999989,184.77,186.74,184.52,185.51,320717.0,0.0,,2,2018-02-28 23:59:59.999989,214.33,216.3,183.05,196.84,8965004.0,0.0,PivotMultiTF,59,736783.9999999999,LinesCoupler_6,59,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,59,984837.7,984837.7,BuySell,59,,,BuySell,2,,,DataTrades,59,,
60,000012.XSHE,60,2018-04-02 23:59:59.999989,185.76,188.22,185.26,186.0,357576.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,60,736786.9999999999,LinesCoupler_6,60,198.73000000000002,181.16000000000003,165.48000000000002,214.41000000000003,231.98000000000002,Broker,60,984837.7,984837.7,BuySell,60,,,BuySell,3,,,DataTrades,60,,
61,000012.XSHE,61,2018-04-03 23:59:59.999989,183.29,183.78,181.07,182.06,346543.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,61,736787.9999999999,LinesCoupler_6,61,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,61,984837.7,984837.7,BuySell,61,,,BuySell,3,,,DataTrades,61,,
62,000012.XSHE,62,2018-04-04 23:59:59.999989,182.31,189.94,182.31,185.02,482821.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,62,736788.9999999999,LinesCoupler_6,62,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,62,984837.7,984837.7,BuySell,62,,,BuySell,3,,,DataTrades,62,,
63,000012.XSHE,63,2018-04-09 23:59:59.999989,184.77,184.77,180.09,182.06,418586.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,63,736793.9999999999,LinesCoupler_6,63,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,63,984837.7,984837.7,BuySell,63,,,BuySell,3,,,DataTrades,63,,
64,000012.XSHE,64,2018-04-10 23:59:59.999989,182.31,183.29,181.07,183.29,263956.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,64,736794.9999999999,LinesCoupler_6,64,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,64,984837.7,984837.7,BuySell,64,,,BuySell,3,,,DataTrades,64,,
65,000012.XSHE,65,2018-04-11 23:59:59.999989,183.54,184.52,182.8,184.28,340041.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,65,736795.9999999999,LinesCoupler_6,65,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,65,984837.7,984837.7,BuySell,65,,,BuySell,3,,,DataTrades,65,,
66,000012.XSHE,66,2018-04-12 23:59:59.999989,184.52,184.52,182.06,182.06,259761.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,66,736796.9999999999,LinesCoupler_6,66,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,66,984837.7,984837.7,BuySell,66,,,BuySell,3,,,DataTrades,66,,
67,000012.XSHE,67,2018-04-13 23:59:59.999989,181.81,183.29,180.83,181.81,220297.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,67,736797.9999999999,LinesCoupler_6,67,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,67,984837.7,984837.7,BuySell,67,,,BuySell,3,,,DataTrades,67,,
68,000012.XSHE,68,2018-04-16 23:59:59.999989,181.57,181.57,177.87,178.86,341362.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,68,736800.9999999999,LinesCoupler_6,68,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,68,984837.7,984837.7,BuySell,68,,,BuySell,3,,,DataTrades,68,,
69,000012.XSHE,69,2018-04-17 23:59:59.999989,179.6,180.83,175.65,176.39,271910.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,69,736801.9999999999,LinesCoupler_6,69,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,69,984837.7,984837.7,BuySell,69,,,BuySell,3,,,DataTrades,69,,
70,000012.XSHE,70,2018-04-18 23:59:59.999989,177.87,179.35,174.92,178.12,240735.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,70,736802.9999999999,LinesCoupler_6,70,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,70,984837.7,984837.7,BuySell,70,,,BuySell,3,,,DataTrades,70,,
71,000012.XSHE,71,2018-04-19 23:59:59.999989,178.12,181.57,177.87,181.32,335002.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,71,736803.9999999999,LinesCoupler_6,71,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,71,984837.7,984837.7,BuySell,71,,,BuySell,3,,,DataTrades,71,,
72,000012.XSHE,72,2018-04-20 23:59:59.999989,180.83,181.81,176.89,176.89,241685.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,72,736804.9999999999,LinesCoupler_6,72,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,72,984837.7,984837.7,BuySell,72,,,BuySell,3,,,DataTrades,72,,
73,000012.XSHE,73,2018-04-23 23:59:59.999989,178.86,180.58,174.92,176.64,250668.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,73,736807.9999999999,LinesCoupler_6,73,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,73,984837.7,984837.7,BuySell,73,,,BuySell,3,,,DataTrades,73,,
74,000012.XSHE,74,2018-04-24 23:59:59.999989,177.38,180.58,177.38,180.34,250530.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,74,736808.9999999999,LinesCoupler_6,74,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,74,984837.7,984837.7,BuySell,74,,,BuySell,3,,,DataTrades,74,,
75,000012.XSHE,75,2018-04-25 23:59:59.999989,179.35,180.83,178.86,179.84,220321.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,75,736809.9999999999,LinesCoupler_6,75,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,75,984837.7,984837.7,BuySell,75,,,BuySell,3,,,DataTrades,75,,
76,000012.XSHE,76,2018-04-26 23:59:59.999989,180.09,180.83,176.15,176.39,226944.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,76,736810.9999999999,LinesCoupler_6,76,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,76,984837.7,984837.7,BuySell,76,,,BuySell,3,,,DataTrades,76,,
77,000012.XSHE,77,2018-04-27 23:59:59.999989,177.63,178.61,175.9,177.63,171257.0,0.0,,3,2018-03-30 23:59:59.999989,196.84,205.46,170.97,185.51,11634644.0,0.0,PivotMultiTF,77,736811.9999999999,LinesCoupler_6,77,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,77,984837.7,984837.7,BuySell,77,,,BuySell,3,,,DataTrades,77,,
78,000012.XSHE,78,2018-05-02 23:59:59.999989,178.12,178.12,172.7,174.67,309860.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,78,736816.9999999999,LinesCoupler_6,78,187.31333333333336,169.1666666666667,152.82333333333335,203.65666666666672,221.80333333333337,Broker,78,984837.7,984837.7,BuySell,78,,,BuySell,4,,,DataTrades,78,,
79,000012.XSHE,79,2018-05-03 23:59:59.999989,173.93,175.9,171.47,175.9,389935.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,79,736817.9999999999,LinesCoupler_6,79,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,79,984837.7,984837.7,BuySell,79,,,BuySell,4,,,DataTrades,79,,
80,000012.XSHE,80,2018-05-04 23:59:59.999989,175.41,176.15,174.42,174.92,219472.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,80,736818.9999999999,LinesCoupler_6,80,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,80,984837.7,984837.7,BuySell,80,,,BuySell,4,,,DataTrades,80,,
81,000012.XSHE,81,2018-05-07 23:59:59.999989,174.92,177.13,174.42,176.89,272775.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,81,736821.9999999999,LinesCoupler_6,81,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,81,984837.7,984837.7,BuySell,81,,,BuySell,4,,,DataTrades,81,,
82,000012.XSHE,82,2018-05-08 23:59:59.999989,176.64,178.61,176.15,178.12,266341.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,82,736822.9999999999,LinesCoupler_6,82,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,82,984837.7,984837.7,BuySell,82,,,BuySell,4,,,DataTrades,82,,
83,000012.XSHE,83,2018-05-09 23:59:59.999989,178.36,178.86,176.64,177.13,241405.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,83,736823.9999999999,LinesCoupler_6,83,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,83,984837.7,984837.7,BuySell,83,,,BuySell,4,,,DataTrades,83,,
84,000012.XSHE,84,2018-05-10 23:59:59.999989,177.38,180.58,177.38,179.84,413057.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,84,736824.9999999999,LinesCoupler_6,84,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,84,984837.7,984837.7,BuySell,84,,,BuySell,4,,,DataTrades,84,,
85,000012.XSHE,85,2018-05-11 23:59:59.999989,179.6,180.83,178.12,178.12,260605.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,85,736825.9999999999,LinesCoupler_6,85,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,85,984837.7,984837.7,BuySell,85,,,BuySell,4,,,DataTrades,85,,
86,000012.XSHE,86,2018-05-14 23:59:59.999989,177.63,179.84,177.38,178.36,239245.0,0.0,,4,2018-04-27 23:59:59.999989,185.76,189.94,174.92,177.63,5239995.0,0.0,PivotMultiTF,86,736828.9999999999,LinesCoupler_6,86,180.83,171.72000000000003,165.81,186.74000000000004,195.85000000000002,Broker,86,984837.7,984837.7,BuySell,86,,,BuySell,4,,,DataTrades,86,,
